artist_hotttnesss,artist_id,artist_name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release_id,release_name,similar,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
0.444904177,ARNDTKL1187B9AF57C,Jellyfish,['orchestral'],1.0,0.15,0.52021,1.0,0.18753,216.60689,3.483,0.593216548,5.0,0.156,37.15735675013362,San Francisco,-63.93335786851952,-9.679,0,0.261,32651,Best!,ARFB3WE1187B9A7514,0.4785044,SOCIAAX12A58A7CEDB,203.999,0.612,0.18753,169.875,jangle pop,0.998326335,4.0,0.0,The Ghost At #1,2006
0.45608052,AR392MV1187FB3C3FE,Connie Francis,['american'],1.0,0.359,0.32023,0.398,0.32023,135.8624,0.0,0.616698192,7.0,0.683,40.73197,"Newark, NJ",-74.17418,-9.956,1,0.596,446779,Who's Sorry Now?...The Early Years 1955-58,ARKWJC61187B9B074A,0.313562114,SOCOMAW12AB017EE59,130.194,0.701,0.08244,121.993,brill building pop,1.0,4.0,0.459,You Were Only Fooling,0
0.735208878,ARH861H1187B9B799E,Johnny Cash,['country'],5.0,0.489,0.8514,0.0,0.16079,162.29832,2.206,0.817256939,9.0,0.542,37.15735675013362,"Kingsland, AR",-63.93335786851952,-10.06,1,0.52,281825,Wanted Man: The Johnny Cash Collection,ARZ7MPB1187B98CA77,0.578755678,SOIQENV12A8C133A29,156.415,0.227,0.16079,170.995,honky tonk,1.0,4.0,1.0,Lonesome To The Bone,1974
0.430697046,ARCF06I1187B995398,K-OS,['hip-hop'],2.0,0.015,0.9921,0.376,0.36999,282.43546,0.0,0.712662163,9.0,0.63,37.15735675013362,Not available,-63.93335786851952,-6.472,1,0.483,601499,Yes! 2-Disc Set,ARW15K31187B9AE845,0.548678056,SONNXJI12A58A7AD05,279.899,0.91,0.36999,102.91,trip hop,0.914245313,4.0,0.159,The Avenue (Zack W. Remix),0
0.402044106,AR9XZPA1187B9AC7D4,Spectra Soul,[],0.0,0.024,1.2135,0.813,0.50715,303.51628,0.0,0.584998278,4.0,0.391,37.15735675013362,Not available,-63.93335786851952,-7.751,1,0.412,263655,Shogun Assassins EP Vol. 3,AR3V9LF1187FB4C56D,0.460541281,SOQUEQP12A8C1397DE,289.977,0.743,0.1531,85.006,dubtronica,0.772309036,4.0,0.52,The Tube,2008
0.544257506,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,['jazz and blues'],1.0,0.077,0.56699,0.411,0.21504,168.30649,2.003,0.73379894,4.0,0.086,32.77815,"Dallas, TX",-96.7954,-10.351,1,0.316,284311,In Step,ARZBUQ41187FB39D29,0.678728981,SODUOQU12A58A7D2A8,168.306,0.238,0.03995,170.217,texas blues,0.999791772,4.0,0.0,The House Is Rockin',1994
0.791500973,ARR3ONV1187B9A2F59,Muse,[],0.0,0.109,0.55915,0.878,0.08674,211.12118,0.177,0.929030287,0.0,0.705,54.31407,UK,-2.23001,-5.646,1,0.573,522407,Dead Star / In Your World,ARH6W4X1187B99274F,0.8256561,SOYCHDB12A8C13F2C8,204.074,0.459,0.08674,126.725,art rock,0.912302688,4.0,0.626,Can't Take My Eyes Off You,0
0.402033856,ARFQ7RR1187FB3CC0A,Badmarsh & Shri,[],0.0,0.135,1.94656,0.315,1.27067,497.13587,0.717,0.563421563,5.0,0.799,37.15735675013362,Not available,-63.93335786851952,-9.507,1,0.81,21374,Dancing Drums,AR0V19Y1187FB5A73C,0.604500739,SOTKJLB12A6D4F785A,478.894,0.42,0.81589,96.028,breakbeat,0.97912833,5.0,1.0,Dancing Drums,1997
0.411495406,ART9GX11187B9B0EDC,Super700,[],0.0,0.749,0.23247,0.749,0.23247,47.28118,0.194,0.571640368,6.0,0.445,37.15735675013362,Not available,-63.93335786851952,-8.878,0,0.54,519314,Lovebites,ARG8L4I1187B99AE50,,SOAJLLN12AB0184718,44.756,0.548,0.04582,64.101,pop rock,0.98540054,1.0,0.278,The Other Side,2009
0.310309149,AROQ9OT1187B99E88D,KA(c)kA(c)lA(c),['world'],1.0,0.046,0.49185,1.0,0.49185,309.49832,0.411,0.410145992,9.0,0.717,37.15735675013362,Not available,-63.93335786851952,-7.821,1,0.704,253948,Kinavana,ARNLOX91187B990BFC,0.265861049,SOEYVTH12A8C138E6E,300.809,1.0,0.22493,115.072,soukous,1.0,4.0,0.0,Yo Odeconer,2006
0.449602656,ARKQ9JM1187FB57521,AZ,[],0.0,0.028,1.38941,0.841,0.11504,60.21179,0.073,0.640695921,2.0,0.048,37.15735675013362,"Oakland, CA",-63.93335786851952,-7.459,1,0.457,25791,Aziatic,ARM2EJV1187B98EA13,0.485761153,SOBGWIG12A6D4F6329,60.212,0.955,0.11504,87.599,gangster rap,1.0,4.0,1.0,Aziatic (Outro),2002
0.60118606,AR13CXU1187B9AD30A,The Clash,['uk'],2.0,0.034,1.78432,0.797,0.3813,130.63791,0.086,0.775797363,2.0,0.674,51.52328,"London, England",-0.21346,-13.143,1,0.659,280181,London Calling / Combat Rock,AR8HD0Q1187FB4F2DB,0.759068343,SOUTRYP12A8AE46BC6,116.686,0.885,0.1489,87.657,new wave,0.951904981,5.0,0.826,Inoculated City,1982
0.302255689,AR1BZED1187FB4CDEE,Wendy Moten,[],0.0,0.019,0.16174,1.0,0.16174,230.37342,0.445,0.491071814,5.0,0.615,35.14968,"Memphis, TN",-90.04892,-8.634,1,0.305,24127,Wendy Moten,AR30R5E1187B9AD78A,0.0,SOYSHUA12A58A7CEBF,221.344,1.0,0.16174,109.001,ballad,0.850660995,4.0,0.558,Make This Love Last,1992
0.457981674,ARNNQ9E1187FB3C82F,Black History,['soul and reggae'],1.0,0.105,1.35451,0.429,0.38641,251.402,0.282,0.732571745,5.0,0.054,37.15735675013362,Not available,-63.93335786851952,-10.062,0,0.325,345280,Reggae Salute,ARMPQIE1187FB3D4EB,0.345802234,SOWZOIY12AB0181FD3,237.819,0.421,0.06205,127.27,dancehall,0.97102593,5.0,0.974,Problem Inna the System,2001
0.34852689,ARID75M1187B9B8341,Steve Green,[],0.0,0.012,0.56234,1.0,0.19965,147.40853,0.321,0.516021359,0.0,0.535,37.15735675013362,Not available,-63.93335786851952,-13.051,1,0.588,356385,He Holds the Keys,ARSZVL61187FB3F4C7,0.308045152,SOKIGAA12AB0184D4F,144.486,0.723,0.19965,168.34,ccm,1.0,4.0,0.563,Honor The Lord (He Holds The Keys Album Version),0
0.75292789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,['spanish'],1.0,0.069,1.17485,0.879,0.58204,229.0673,0.409,0.82735726,0.0,0.667,37.15735675013362,"Madrid, Spain",-63.93335786851952,-6.947,1,0.799,25202,Cosas Del Amor,AR2FSX31187B98E3EF,0.469873001,SOAPZIG12A6D4F7920,219.208,0.336,0.58204,101.43,dance pop,1.0,4.0,0.415,Dicen Por Ahi,1998
0.409134869,ARJDMBO1187B9AD118,Johnny Osbourne,[],0.0,0.109,0.44521,0.398,0.44521,271.5424,0.0,0.618765786,9.0,0.058,37.15735675013362,Not available,-63.93335786851952,-8.227,1,0.338,807238,Black & White Vol. 2: Reggae Classics,ARIRD6J1187FB5A98C,0.0,SOGLLSY12AB01856CF,263.268,0.884,0.22255,91.775,roots reggae,0.910303408,5.0,0.341,Turn Me On,0
0.382426584,ARGR98V1187FB3A1B9,Andreas Dorau,[],0.0,0.03,3.7787,0.682,0.34514,267.36281,0.0,0.501785968,0.0,0.002,37.15735675013362,Not available,-63.93335786851952,-9.752,1,0.243,159601,40 Frauen / Im September,ARKI64B1187FB48606,,SOAWEQT12A8C13AC84,254.949,0.135,0.14986,118.975,tech house,0.943419852,4.0,0.924,Du Verstehst Mich Nicht,2005
0.281724673,ARRV3LG1187B989905,Ashtrax,[],0.0,0.045,0.99889,0.819,0.50971,278.36036,0.247,0.458292314,2.0,0.013,37.15735675013362,Not available,-63.93335786851952,-12.796,1,0.333,274889,Xtreme Control EP,ARKULSX1187FB45F84,0.43965466,SOIDLER12A81C21607,272.446,0.943,0.26574,123.013,progressive house,1.0,4.0,1.0,Future Traffic Song,2002
0.419387343,ARGBNIX11F50C50A01,Anna Vissi,[],0.0,0.102,0.55011,0.844,0.18872,296.30649,0.154,0.631665135,11.0,0.002,37.15735675013362,Not available,-63.93335786851952,-12.712,1,0.209,391698,Music Guide - Athens,ARNQAVF11F4C844C04,0.527818137,SOMZIPX12B34F32E77,287.01,0.167,0.18872,166.891,british pop,0.913730401,4.0,0.799,Den Me Agapas,0
0.45755391,AR0VZWC1187B99BA57,The Berzerker,['grindcore'],1.0,0.017,0.6023,0.719,0.33116,163.81342,0.0,0.668370612,6.0,0.632,-37.81753,"Melbourne, Australia",144.96715,-4.563,0,0.725,681692,Dissimulate,AR3FOFE1187FB3E18A,0.54413357,SOQWQSK12AB0180210,163.813,0.145,0.33116,227.25,speedcore,0.932857594,4.0,0.095,Compromise,2002
0.384327716,ARA7WV51187FB532B0,GG Allin,['punk'],1.0,0.036,0.37848,0.487,0.37848,198.84363,0.0,0.632367594,0.0,0.95,44.48721,"Lancaster, NH",-71.56889,-11.29,1,0.649,785780,Carnival Of Excess : Limited Edition - Original Mixes,ARNRUMV1187FB529D3,,SOCMUOM12AC90730BB,188.262,0.721,0.08651,99.572,shock rock,0.847691268,4.0,0.24,Outskirts Of Life,0
0.528614974,ART62WC1187FB47E80,The Game feat. Jim Jones Camron & Bezell,['hip hop rnb and dance hall'],1.0,0.055,4.73784,0.422,0.41008,210.23302,0.0,0.802925396,7.0,0.723,37.15735675013362,New Mexico,-63.93335786851952,-6.647,1,0.272,76216,Westside Story Remix feat. Snoop Dogg & 50 Cent,ARZZGP01187FB556C5,0.407233015,SOAEQKJ12A58A761EA,210.233,0.734,0.0591,69.555,gangster rap,1.0,7.0,0.324,Certified Gangstas (featuring Jim Jones Camron & Bezell),0
0.503362448,ARML8X41187B990644,Simple Minds,['new wave'],3.0,0.039,0.59254,0.0,0.13073,435.3824,1.04,0.700679842,0.0,0.878,37.15735675013362,"Glasgow, Scotland",-63.93335786851952,-11.231,1,0.71,266810,Themes - Volume 3,ARUY6971187FB3AB45,,SOQTLMB12A58A7DBFF,413.222,0.447,0.13073,128.607,new wave,0.94977883,4.0,0.0,Sanctify Yourself (Extended Remix),0
0.475393063,AR2KSTE1187FB57A36,Petra,[],0.0,0.039,1.2841,0.945,0.1532,242.62485,2.984,0.798158656,4.0,0.036,37.15735675013362,"Fort Wayne, Indiana",-63.93335786851952,-11.555,0,0.386,64413,Petraphonics,AR87P0Q1187B989ADF,0.518340538,SOHYKZG12A6D4FAF0A,230.917,0.144,0.1532,105.498,ccm,0.996839634,4.0,0.834,Hollow Eyes (Beat The System Album Version),0
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,['soul and reggae'],1.0,0.544,1.28798,0.693,0.03798,183.11791,0.137,0.609123875,7.0,0.472,44.97903,"Minneapolis, MN",-93.26493,-5.184,1,0.502,192588,Alex Loves...,ARG5N201187FB570F1,0.473346541,SOHYVTD12A8C130A40,179.119,0.0,0.03798,95.924,dance pop,0.931067605,3.0,1.0,When A Man Loves A Woman,2008
0.438779161,ARKQ6QN1187B9B016D,Photek,['jungle'],1.0,0.749,0.04285,0.749,0.04285,421.19791,0.212,0.645426499,1.0,0.282,52.05777,"Ipswich, England",1.14378,-10.611,0,0.464,28863,Modus Operandi,ARVXGIR1187FB3BB86,,SOHOOPX12A58A7951E,414.83,0.432,0.04285,161.772,jungle music,0.928765186,1.0,0.9,124,1997
0.503362448,ARML8X41187B990644,Simple Minds,['new wave'],3.0,0.017,1.61926,1.0,0.49665,352.44363,0.194,0.700679842,8.0,0.317,37.15735675013362,"Glasgow, Scotland",-63.93335786851952,-8.013,1,0.476,533915,Silver Box,ARUY6971187FB3AB45,,SOHQASI12A58A78CDC,329.979,1.0,0.2219,106.136,new wave,0.94977883,4.0,0.295,Hunter And The Hunted (Live),1983
0.628228387,ARSF0K11187B9AF319,James Taylor,['production music'],1.0,0.111,0.81221,0.518,0.21484,315.16689,0.0,0.826513629,2.0,0.462,37.15735675013362,"London, England",-63.93335786851952,-13.097,1,0.656,282022,New Moon Shine,ARH04B41187FB59158,0.443291312,SOZDQJS12A8C131CCB,293.21,0.0,0.21484,100.075,folk-pop,0.971054809,4.0,0.298,Down In The Hole,0
0.501825944,AR5ZVJ91187B99083A,Soulwax,['belgian'],2.0,0.024,1.40601,0.532,1.40601,274.78159,4.812,0.803087355,11.0,0.037,51.05563,"Ghent, Belgium",3.72856,-9.061,1,0.576,123789,Leave The Story Untold,ARQO1WZ1187FB55FCD,0.48306456,SOGHBHI12A6D4FA67E,265.346,0.243,1.05039,96.02,dance rock,1.0,4.0,0.367,Soul Simplicity,1996
0.610731463,AR12F2S1187FB56EEF,Aerosmith,['heavy metal'],1.0,0.492,0.08715,0.0,0.08715,324.07465,0.0,0.872536599,2.0,0.723,37.15735675013362,"Boston, MA",-63.93335786851952,-5.746,1,0.549,14330,A Little South Of Sanity,ARM7EDF1187B9B3FA1,0.431394611,SOPMGRB12A6701E98E,324.075,0.125,0.08715,101.66,blues-rock,0.898816207,4.0,0.636,Livin' On The Edge,1993
0.509878708,AREPD8D1187FB3F5BC,Sister Hazel,[],0.0,0.007,0.07994,0.907,0.07994,283.48036,0.0,0.731065756,9.0,0.689,37.15735675013362,"Gainesville, FL",-63.93335786851952,-6.594,1,0.525,267888,Before The Amplifiers...Live Acoustic,AR94SFV1187FB4DA2C,0.43965466,SOKZCIU12A8C13EC0D,283.48,0.443,0.07994,195.633,post-grunge,1.0,4.0,0.606,Come Around (Acoustic),0
0.419967936,AR8FMEN1187FB4A657,Lizzy Borden,[],0.0,0.231,0.60591,0.0,0.28482,386.66404,8.052,0.609819761,8.0,0.638,34.05349,"Los Angeles, CA",-118.24532,-4.151,1,0.474,559955,Deal With The Devil,ARGBE8R1187FB4D4FA,0.48456253,SOUTVOS12AB0189D62,369.023,0.091,0.12428,186.075,heavy metal,1.0,3.0,0.583,Zanzibar,2000
0.427914247,ARGMXQW1187FB54C34,Eliane Elias,['brazilian'],1.0,0.383,0.88032,0.0,0.18398,201.22077,0.303,0.669726188,5.0,0.242,-23.56287,"Sao Paulo, Brazil",-46.65466,-28.25,0,0.365,27848,Solos And Duets,ARCXKY91187B9ACA99,0.215080319,SOGSJVU12A6D4F8735,186.027,0.0,0.18398,176.138,brazilian jazz,1.0,3.0,0.74,All The Things You Are,1995
0.461345852,ARA7EEC1187FB4C392,Snowgoons,[],0.0,0.035,1.01,0.464,0.49433,232.75057,0.09,0.649583107,3.0,0.499,49.01037,"Karlsruhe, Germany",8.4092,-2.42,0,0.473,330903,Black Snow,ARZWACO12454A3DA4D,0.587102737,SOGSUTX12AB018C0E9,228.421,0.605,0.14369,104.705,los angeles,0.844124947,4.0,0.59,Starlight,2008
0.605191153,ARAXU5Z1187B98FECD,Gorillaz,['trip rock'],2.0,0.001,0.38343,0.429,0.38343,128.41751,2.107,0.775086058,2.0,0.251,37.15735675013362,Not available,-63.93335786851952,-7.766,1,0.532,277069,Demon Days,ARNWZ1N1187B9B71BA,0.813129444,SOBRZCG12A6702187D,124.72,0.121,0.19132,154.873,hip hop,1.0,4.0,0.371,White Light,2005
0.405354092,ARWSCGO1269FCD5E49,Hef feat. Big2 & Dio,['nl'],1.0,0.112,0.96354,0.449,0.37569,219.29751,0.0,0.414242083,6.0,0.563,37.15735675013362,Not available,-63.93335786851952,-9.909,0,0.295,789658,Hefvermogen,ARBIAYG1241B9CF130,0.537503904,SOEWXOF12AC468B5C8,205.311,0.689,0.08105,102.374,screamo,0.933452889,4.0,0.821,Gedroomd,2009
0.369870107,ARID1TK1187FB4CFB8,All Girl Summer Fun Band,[],0.0,1.0,0.59409,1.0,0.59409,212.84526,0.0,0.537532968,0.0,0.723,37.15735675013362,Not available,-63.93335786851952,-10.187,1,0.587,357852,Looking Into It,AR3K4BX1187B998E60,0.450762242,SOKUPZU12AB018379B,197.474,0.658,0.59409,139.967,pop rock,0.994911874,1.0,0.0,Everything I Need,2008
0.587194102,AR9O98A1187FB39621,The Strokes,['rock and indie'],1.0,0.031,0.18241,0.99,0.18241,191.29424,0.0,0.80704348,9.0,0.827,40.71455,NY,-74.00712,-4.689,1,0.626,397339,Room On Fire,ARKT6J61187FB4D324,0.828400264,SOYINSW12B0B80BEBD,175.543,1.0,0.18241,104.208,indie rock,0.999932686,5.0,0.699,Between Love & Hate,2003
0.453850265,ARSQDUN1187B98D7D7,EPMD / Nocturnal,['hip hop'],1.0,0.461,0.94215,0.876,0.26076,204.5122,0.206,0.698291624,6.0,0.608,37.15735675013362,allentown Pennsylvania USA,-63.93335786851952,-6.866,1,0.535,311061,Back In Business,ARM2EJV1187B98EA13,0.480238748,SOHPCSX12A8C13F224,189.057,0.594,0.09041,180.823,hip hop,1.0,4.0,0.567,Dungeon Master,1997
0.386289651,ARIRD6J1187FB5A98C,Sugar Minott,[],0.0,0.0,0.54042,0.472,0.17348,186.8273,0.313,0.606975737,7.0,0.674,18.01571,"Kingston, Jamaica",-76.79731,-6.975,1,0.51,225997,Ghetto-ology + Dub,ARX5XTP1187FB3D8CC,0.38293509,SOHGJTR12A6D4FB972,177.627,0.341,0.17348,164.93,roots reggae,0.940150437,4.0,0.244,Walking Through the Ghetto,1979
0.386630837,ARJRQL51187FB541AB,Juan Carlos Baglietto,[],0.0,0.047,0.86909,0.628,0.22134,274.99057,4.452,0.540881349,7.0,0.018,37.15735675013362,Not available,-63.93335786851952,-13.592,1,0.295,159947,Modelo Para Armar,ARV4TAT1187FB3BDE8,0.0,SOPOWPY12A8C13A4D0,263.657,0.199,0.06061,93.008,tango,1.0,4.0,0.728,Estas Listo,0
0.446732968,ARDW5AW1187FB55708,Shawn Colvin,['folk'],2.0,0.029,0.31845,0.612,0.31845,290.11546,0.083,0.685502832,0.0,0.666,42.78668,"Vermillion, SD",-96.92803,-12.798,1,0.67,424081,Steady On,AR7R1IA1187B9B076C,0.443291312,SOMEYFE12AB018BA5B,272.341,0.486,0.14012,167.772,country rock,0.975207319,4.0,0.958,Cry Like An Angel,1989
0.274741896,AR7QBU11187B9890B5,Loketo,[],0.0,0.191,0.94387,0.41,0.4227,291.3171,0.0,0.34955771,0.0,0.449,37.15735675013362,Not available,-63.93335786851952,-12.16,1,0.527,599291,Soukous Trouble,ARXK8H71187FB44850,,SOFJDJH12A8C136932,278.663,0.592,0.03216,114.888,soukous,1.0,4.0,1.0,Menssa,0
0.366905853,ARFZSPU1187B9B5BA9,John Frizzell,['production music'],1.0,0.032,2.27104,0.56,1.60724,100.75383,1.216,0.432839367,2.0,0.748,37.15735675013362,Not available,-63.93335786851952,-29.999,0,0.682,758204,Whiteout : Music from The Original Motion Picture,AR1YFM81187FB3DC28,0.407233015,SOQIRNJ12AB0187772,91.539,0.091,1.27779,91.434,soundtrack,1.0,4.0,0.0,Carrie's Theme,2009
0.779968005,ARPAAHK1187B9ABB00,Nickelback featuring Kid Rock,['rock'],2.0,0.012,0.62394,0.586,0.24958,223.99955,0.409,0.847451713,7.0,0.704,49.26044,"Hanna, Alberta, Canada",-123.11403,-3.709,1,0.611,290248,Charlie's Angels: Full Throttle (Music From The Motion Picture),ARW1MUW1187FB4D5A1,0.683647342,SOFOAIA12A8C136186,218.511,0.849,0.05716,156.005,alternative metal,0.999907748,4.0,0.614,Saturday Night's Alright (For Fighting),2003
0.31318008,AR5IIHR1187B991B70,Loudermilk,[],0.0,0.06,0.96133,0.52,0.42042,272.03873,0.0,0.472468368,6.0,0.278,37.15735675013362,"Tri-Cities, Washington",-63.93335786851952,-6.564,1,0.392,297696,The Red Record,ARN5NHX1187FB4F755,0.319565987,SOJJUSO12A8C13A71A,265.282,0.471,0.15195,112.398,post-grunge,1.0,4.0,1.0,Mai,2002
0.258505161,AR0SG9V1187FB48F36,Esion Jim,[],0.0,0.02,1.13139,0.45,0.50431,439.64036,4.191,0.360078066,7.0,0.171,37.15735675013362,Not available,-63.93335786851952,-7.531,1,0.511,590927,Backroom Beats 2,ARZPSGI1187B9994D3,,SOARJEA12AB0188123,431.792,0.128,0.03693,96.002,downtempo,1.0,4.0,0.442,Never-ending,0
0.370138414,ARBXVFV1187B99AA63,Gene Simmons,['hard rock'],1.0,1.0,1.50187,1.0,1.50187,155.11465,1.025,0.556531086,9.0,0.895,37.15735675013362,"Haifa, Israel",-63.93335786851952,-10.313,1,0.737,375621,Haunted House:The Complete Gene Simmons on Hi Records,ARVADXJ1187B99AA96,0.375984302,SOSDWNM12A8C140DCC,148.805,0.608,1.19976,96.737,hard rock,0.996773994,1.0,0.0,Haunted House,1987
0.370329865,ARZBV7T1187FB51EA8,Drag-On / DMX,[],0.0,0.02,1.05222,0.4,0.47763,232.82893,0.16,0.592665335,10.0,0.732,37.15735675013362,"Bronx,New York City (USA)",-63.93335786851952,-6.051,1,0.609,15562,Opposite Of H20,ARDAD4F1187B9902B2,0.777048955,SOFWODZ12A6701DE58,220.212,1.0,0.18338,102.889,rap,1.0,4.0,0.185,Niggas Die 4 Me,0
0.461230677,ARCSHVZ11C8A41575B,Take It Back!,[],0.0,0.186,1.04066,0.918,0.17186,204.90404,0.322,0.751216348,3.0,0.494,36.0632,"Fayetteville, AR",-94.15791,-4.696,0,0.44,771209,Can't Fight Robots,ARNZY1D1187FB53EFA,0.447135796,SODIEVX12AB0186777,197.683,0.427,0.17186,135.264,melodic hardcore,1.0,4.0,0.0,These Days,2008
0.529166983,ARUYVDC12086C11D5C,Fever Ray,['sverige'],1.0,0.006,1.43053,0.965,0.45421,556.06812,0.0,0.713782886,9.0,0.099,37.15735675013362,Stockholm,-63.93335786851952,-6.817,0,0.46,405085,When I Grow Up,ARYPTWE1187FB49D64,0.505487343,SOKJUZQ12AB0185E37,538.674,1.0,0.21063,122.984,electronic,1.0,5.0,1.0,When I Grow Up,2009
0.852186238,ARXOTQH1187FB57084,Chris Brown,[],0.0,0.119,0.94965,0.605,0.03395,188.89098,3.855,0.892688611,5.0,0.657,37.15735675013362,"Fairfax, California",-63.93335786851952,-6.969,1,0.453,640908,Graffiti,ARAWOLW1187FB3AB70,0.635536649,SOJXPPN12A58A7E3E7,174.225,1.0,0.03395,131.953,r&b,0.951770362,4.0,0.28,I.Y.A.,0
0.447386029,ARDCQM61187B9951CE,Sneaky Sound System,['house'],1.0,0.361,0.87362,0.0,0.41318,225.82812,1.303,0.744844377,7.0,0.228,-33.86963,"Sydney, Australia",151.20695,-3.951,1,0.554,422770,Sneaky Sound System,AR3NPVS1187FB5108F,0.55936523,SOZZPYH12AB0187578,222.203,0.67,0.18238,130.053,alternative dance,0.862639088,4.0,0.864,Lost In The Future,2008
1.021255588,ARF8HTQ1187B9AE693,Daft Punk,['french'],5.0,0.095,0.98798,0.0,0.44645,329.53424,0.0,0.90284076,5.0,0.055,37.15735675013362,"Paris, France",-63.93335786851952,-5.019,0,0.419,28815,Homework,AR3NPVS1187FB5108F,0.8622545,SONJBQX12A6D4F8382,311.025,0.268,0.175,111.201,techno,1.0,4.0,1.0,Da Funk,1995
0.360871465,AR95QS71187FB3F49A,Joi,[],0.0,0.086,0.31994,0.604,0.31994,288.65261,0.087,0.679011869,3.0,0.314,32.67828,Georgia,-83.22295,-6.225,0,0.387,25178,Star Kitty's Revenge,ARX3F801187FB3B3A8,0.438545889,SOQSSIH12A6D4F4445,281.269,0.958,0.13322,159.991,breakbeat,1.0,4.0,1.0,What If I Kissed You Right Now?,0
0.407539019,AR2VROU1187FB532D7,The Tokens,[],0.0,0.188,1.17072,0.71,0.57746,149.34159,0.247,0.604282094,0.0,0.629,40.65507,"Brooklyn, NY",-73.94888,-10.68,1,0.646,462400,The Lion Sleeps Tonight,ARJ7D2E1187FB55998,,SOJHGNJ12AB0189E7E,140.132,0.881,0.28669,101.809,doo-wop,0.940541331,3.0,1.0,Ill Always Love You,1994
0.374791219,AR37ILI1187B98E27B,Shriekback,['english'],1.0,0.017,1.17869,0.824,0.48031,286.06649,0.444,0.547938241,10.0,0.583,37.15735675013362,"London, England",-63.93335786851952,-12.519,0,0.628,221012,Cormorant,ARYS9L21187FB367E4,0.457337011,SOINMMR12A8C14042F,277.583,1.0,0.12846,84.983,alternative dance,0.918613059,4.0,0.909,The Strongest Wind That Blows,2005
0.375652824,ARCII0J1187FB3A1B4,The Marx Brothers,[],0.0,0.108,1.04996,1.0,0.47086,102.13832,0.408,0.423401377,0.0,0.478,40.71455,"New York City, New York",-74.00712,-13.742,0,0.503,237206,Horse Feathers / Animal Crackers,AR7QAHN1187FB35F8B,0.239320948,SOAMWKG12A8BED74AB,102.138,0.732,0.47086,94.547,vaudeville,1.0,4.0,0.0,Main Title/Animal Crackers,0
0.0,ARIZHDO11F4C84808E,Nikos Xilouris,[],0.0,0.067,1.23525,0.669,0.63464,109.50485,0.0,0.460006628,7.0,1.0,37.15735675013362,Not available,-63.93335786851952,-11.134,1,0.829,496323,Kiklos Seferi,ARTO8YV1187FB4AC11,,SOWFCZG12AB017D8BB,103.207,0.79,0.63464,106.435,greek,1.0,4.0,0.854,Ki An O Ageras Fisa,0
0.502974636,ARHD3RX1187FB3A7DA,Steel Pulse,['soul and reggae'],1.0,0.045,0.06529,0.493,0.06529,261.35465,0.183,0.698452539,4.0,0.253,37.15735675013362,"Birmingham, England",-63.93335786851952,-6.653,1,0.267,601830,Rage and Fury,ARMDWND1187B9AEBE2,0.253834736,SOGNZNU12AB0189FE3,245.499,0.493,0.06529,168.242,roots reggae,1.0,4.0,0.643,House of Love,1997
0.562506672,ARBNXYA1187FB51C50,Daddy Yankee,['hip hop rnb and dance hall'],1.0,0.02,0.69293,0.216,0.69293,172.90404,0.0,0.908984296,1.0,0.0,18.22328,Puerto Rico,-66.42889,-4.064,1,0.0,792168,Daddy Yankee Mundial,ARPK4HR1187B9A289D,0.74498651,SOCSXZF12AC468D3E3,169.744,0.406,0.36865,93.029,reggaeton,1.0,4.0,0.748,Descontrol,2010
0.539644312,ARBCUNV1187B98A9FB,Busta Rhymes,['hip hop rnb and dance hall'],1.0,0.064,0.57066,0.346,0.06156,231.60118,0.0,0.809828092,1.0,0.151,37.15735675013362,"East Flatbush, Brooklyn, NY",-63.93335786851952,-10.067,0,0.382,556995,Genesis,AROYELE12454A43342,0.549998637,SOSNLPM12A8C139C95,226.975,0.486,0.06156,106.961,hip hop,1.0,5.0,1.0,Genesis,2001
0.385305378,AR06M3F1187FB38BED,Mississippi Fred McDowell,['blues'],1.0,0.005,1.46082,0.858,0.78959,226.37669,0.264,0.603268922,8.0,0.0,34.51042,"Rossville, Tennessee (Lived in Como, Mississippi)",-89.94049,-15.448,0,0.163,219489,Good Morning Little School Girl,ARHNCQ31187B9915DC,,SOWKEYU12A8C13C384,216.549,0.0,0.35914,69.347,delta blues,1.0,4.0,0.789,You Gotta Move,1999
0.533842727,ARVBP9K1187FB48254,Cancer Bats,['rock and indie'],1.0,0.406,0.47075,0.754,0.47075,159.29424,0.136,0.689800593,5.0,0.412,43.64856,"Toronto, Ontario, Canada",-79.38533,-3.276,1,0.402,538716,Kerrang! The Album '09,ARCP94M1187B9B0F56,0.515963631,SOCYIJP12AB018135F,156.45,0.966,0.19178,110.096,southern rock,0.943460927,4.0,0.0,Engine Skull,2009
